1.00055 65535
1.00113 131072
1.02752 60924
1.02755 60172
1.02757 60924
1.02769 60172
1.50017 17116
1.50019 17616
1.50031 17116
1.50034 16116
1.50036 15116
1.50039 14116
1.50041 13116
1.50044 12116
1.50046 11116
1.50049 10616
1.50051 131072
1.50085 10616
1.5009 12616
1.50093 13616
1.50094 13116
1.50096 15116
1.501 16116
1.50102 17616
1.50107 19616
1.50112 21616
1.50116 22116
1.50118 24116
1.50123 26116
1.50128 28116
1.50131 29116
1.50133 29616
1.50136 31116
1.5014 33116
1.50145 35116
1.5015 37116
1.50153 38116
1.50155 38616
1.50158 2920
1.50165 39116
1.50167 38116
1.5017 37116
1.50172 36116
1.50175 35116
1.50177 34616
1.5018 33116
1.50182 32616
1.50184 31116
1.50187 30116
1.50189 29116
1.50192 28116
1.50194 27116
1.50197 26116
1.50199 25116
1.50202 24116
1.50204 23616
1.50207 22116
1.50209 21116
1.50211 20116
1.50214 19116
1.50216 18116
1.50219 17116
1.50221 16116
1.50224 15116
1.50226 14616
1.50229 13116
1.50231 12616
1.50233 11116
1.50236 10616
1.50238 131072
1.50273 10616
1.50275 11116
1.50278 12616
1.50282 14616
1.50287 16616
1.50292 18616
1.50295 19616
1.50297 20116
1.503 21616
1.50303 23116
1.50306 24116
1.50308 24616
1.50311 26116
1.50313 26616
1.50315 28116
1.5032 30116
1.50325 32116
1.50328 33116
1.5033 33616
1.50333 35116
1.50335 35616
1.50337 37116
1.50342 39116
1.50347 2920
1.50352 39116
1.50355 38116
1.50357 37616
1.5036 36116
1.50362 35116
1.50364 34116
1.50367 33116
1.50369 32116
1.50372 31116
1.50374 30116
1.50377 29116
1.50379 28616
1.50382 27116
1.50384 26616
1.50386 25116
1.50389 24116
1.50391 23116
1.50394 22116
1.50396 21116
1.50399 20116
1.50401 19616
1.50404 18116
1.50406 17616
1.50408 16116
1.50411 15116
1.50413 14116
1.50416 13116
1.50418 12116
1.50421 11116
1.50423 10616
1.50426 131072
1.50462 11616
1.50467 13616
1.5047 14616
1.50472 15116
1.50475 16616
1.50477 17116
1.50479 18616
1.50484 20616
1.50489 22616
1.5049 23116
1.50495 25116
1.505 27116
1.50505 29116
1.50508 30116
1.5051 30616
1.50513 32116
1.50517 34116
1.50522 36116
1.50527 38116
1.5053 39116
1.50532 39616
